label,file,obj0,obj1,obj2,obj3,total_production,avg_daily_production,avg_daily_active,material_shortage,excess_machines,penalty_score
pareto268,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto268.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto269,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto269.xlsx,-160960.27999999997,0.05694557386806019,0.08870966633064656,0.2551303936741933,160960.27999999997,5192.267096774193,7.290322580645161,0.0,0.0,5010058.0
pareto270,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto270.xlsx,-161281.09216,0.04518656763773696,0.10887095413306623,0.3306763995463071,161281.09216,5202.615876129033,7.129032258064516,0.0,0.0,6160043.0
pareto271,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto271.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto272,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto272.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto273,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto273.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto274,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto274.xlsx,-165269.23296,0.05717350718120866,0.07661289364919475,0.3079957103669523,165269.23296,5331.265579354838,7.387096774193548,0.0,0.0,4270045.0
pareto275,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto275.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto276,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto276.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto277,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto277.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto278,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto278.xlsx,-164579.381888,0.0903563610412683,0.06451612096774295,0.30889270609866315,164579.381888,5309.012318967742,7.483870967741935,0.0,0.0,3780044.0
pareto279,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto279.xlsx,-159366.92768000002,0.06005405485793049,0.06451612096774295,0.24759547078736915,159366.92768000002,5140.868634838709,7.483870967741935,0.0,0.0,4030045.0
pareto280,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto280.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto281,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto281.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto282,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto282.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto283,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto283.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto284,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto284.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto285,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto285.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto286,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto286.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto287,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto287.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto288,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto288.xlsx,-158153.328,0.07345313638473937,0.08467740877016261,0.23259495191186952,158153.328,5101.720258064516,7.32258064516129,0.0,0.0,4930042.0
pareto289,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto289.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto290,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto290.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto291,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto291.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto292,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto292.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto293,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto293.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto294,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto294.xlsx,-165269.23296,0.05717350718120866,0.07661289364919475,0.3079957103669523,165269.23296,5331.265579354838,7.387096774193548,0.0,0.0,4270045.0
pareto295,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto295.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto296,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto296.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto297,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto297.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto298,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto298.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto299,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto299.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto300,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto300.xlsx,-158153.328,0.07345313638473937,0.08467740877016261,0.23259495191186952,158153.328,5101.720258064516,7.32258064516129,0.0,0.0,4930042.0
pareto301,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto301.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto302,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto302.xlsx,-158153.328,0.07345313638473937,0.08467740877016261,0.23259495191186952,158153.328,5101.720258064516,7.32258064516129,0.0,0.0,4930042.0
pareto303,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto303.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto304,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto304.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto305,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto305.xlsx,-161235.60288000002,0.05498540344824751,0.07661289364919475,0.2727389085904852,161235.60288000002,5201.148480000001,7.387096774193548,0.0,0.0,4020043.0
pareto306,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto306.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto307,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto307.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto308,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto308.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto309,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto309.xlsx,-158153.328,0.07345313638473937,0.08467740877016261,0.23259495191186952,158153.328,5101.720258064516,7.32258064516129,0.0,0.0,4930042.0
pareto310,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto310.xlsx,-161281.09216,0.04518656763773696,0.10887095413306623,0.3306763995463071,161281.09216,5202.615876129033,7.129032258064516,0.0,0.0,6160043.0
pareto311,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto311.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto312,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto312.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto313,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto313.xlsx,-161235.60288000002,0.05498540344824751,0.07661289364919475,0.2727389085904852,161235.60288000002,5201.148480000001,7.387096774193548,0.0,0.0,4020043.0
pareto314,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto314.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto315,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto315.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto316,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto316.xlsx,-164579.381888,0.0903563610412683,0.06451612096774295,0.30889270609866315,164579.381888,5309.012318967742,7.483870967741935,0.0,0.0,3780044.0
pareto317,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto317.xlsx,-158153.328,0.07345313638473937,0.08467740877016261,0.23259495191186952,158153.328,5101.720258064516,7.32258064516129,0.0,0.0,4930042.0
pareto318,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto318.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto319,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto319.xlsx,-160960.27999999997,0.05694557386806019,0.08870966633064656,0.2551303936741933,160960.27999999997,5192.267096774193,7.290322580645161,0.0,0.0,5010058.0
pareto320,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto320.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto321,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto321.xlsx,-158153.328,0.07345313638473937,0.08467740877016261,0.23259495191186952,158153.328,5101.720258064516,7.32258064516129,0.0,0.0,4930042.0
pareto322,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto322.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto323,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto323.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto324,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto324.xlsx,-161235.60288000002,0.05498540344824751,0.07661289364919475,0.2727389085904852,161235.60288000002,5201.148480000001,7.387096774193548,0.0,0.0,4020043.0
pareto325,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto325.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto326,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto326.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto327,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto327.xlsx,-164579.381888,0.0903563610412683,0.06451612096774295,0.30889270609866315,164579.381888,5309.012318967742,7.483870967741935,0.0,0.0,3780044.0
pareto328,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto328.xlsx,-159366.92768000002,0.06005405485793049,0.06451612096774295,0.24759547078736915,159366.92768000002,5140.868634838709,7.483870967741935,0.0,0.0,4030045.0
pareto329,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto329.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto330,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto330.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto331,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto331.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto332,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto332.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto333,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto333.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto334,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto334.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto335,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto335.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto336,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto336.xlsx,-164579.381888,0.0903563610412683,0.06451612096774295,0.30889270609866315,164579.381888,5309.012318967742,7.483870967741935,0.0,0.0,3780044.0
pareto337,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto337.xlsx,-158153.328,0.07345313638473937,0.08467740877016261,0.23259495191186952,158153.328,5101.720258064516,7.32258064516129,0.0,0.0,4930042.0
pareto338,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto338.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto339,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto339.xlsx,-160960.27999999997,0.05694557386806019,0.08870966633064656,0.2551303936741933,160960.27999999997,5192.267096774193,7.290322580645161,0.0,0.0,5010058.0
pareto340,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto340.xlsx,-161281.09216,0.04518656763773696,0.10887095413306623,0.3306763995463071,161281.09216,5202.615876129033,7.129032258064516,0.0,0.0,6160043.0
pareto341,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto341.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto342,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto342.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto343,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto343.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto344,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto344.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto345,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto345.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto346,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto346.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto347,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto347.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto348,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto348.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto349,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto349.xlsx,-158153.328,0.07345313638473937,0.08467740877016261,0.23259495191186952,158153.328,5101.720258064516,7.32258064516129,0.0,0.0,4930042.0
pareto350,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto350.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto351,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto351.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto352,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto352.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto353,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto353.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto354,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto354.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto355,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto355.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto356,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto356.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto357,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto357.xlsx,-158153.328,0.07345313638473937,0.08467740877016261,0.23259495191186952,158153.328,5101.720258064516,7.32258064516129,0.0,0.0,4930042.0
pareto358,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto358.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto359,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto359.xlsx,-158153.328,0.07345313638473937,0.08467740877016261,0.23259495191186952,158153.328,5101.720258064516,7.32258064516129,0.0,0.0,4930042.0
pareto360,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto360.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto361,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto361.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto362,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto362.xlsx,-159366.92768000002,0.06005405485793049,0.06451612096774295,0.24759547078736915,159366.92768000002,5140.868634838709,7.483870967741935,0.0,0.0,4030045.0
pareto363,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto363.xlsx,-161235.60288000002,0.05498540344824751,0.07661289364919475,0.2727389085904852,161235.60288000002,5201.148480000001,7.387096774193548,0.0,0.0,4020043.0
pareto364,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto364.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto365,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto365.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
pareto366,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_174906\pareto366.xlsx,-164798.27104,0.0526539981371356,0.08064515120967869,0.3034310514677735,164798.27104,5316.073259354838,7.354838709677419,0.0,0.0,4600091.6
